IMU,nth_pos,acc.x,acc.y,acc.z,gyr.x,gyr.y,gyr.z,mag.x,mag.y,mag.z,mag.norm,nsecs,secs
3.0,0,0.09816376864910126,0.09816376864910126,10.084531784057617,0.05699251592159271,-0.012517048045992851,-0.03994802385568619,50.965187072753906,23.116369247436523,-77.25604248046875,95.39556027556326,93752902,1720699658
3.0,0,0.12450038641691208,0.03112509660422802,10.173118591308594,0.055128276348114014,-0.011185446754097939,-0.035420581698417664,51.13972473144531,22.24074935913086,-79.11154174804688,96.79131373949133,105752902,1720699658
3.0,0,0.009576953016221523,-0.05267323926091194,9.864261627197266,0.05965571850538254,-0.008522245101630688,-0.047937631607055664,51.314266204833984,22.76612091064453,-77.93077087402344,96.04506872545926,118752902,1720699658
3.0,0,8.497151374816895,28.70212745666504,1.2976771593093872,0.324111670255661,-0.055128276348114014,-0.2788372337818146,50.09249496459961,22.94124412536621,-78.09944915771484,95.57762652700983,131752902,1720699658
3.0,0,6.162769317626953,26.83462142944336,28.879301071166992,0.21944782137870789,0.1288989633321762,0.002396881580352783,51.314266204833984,21.715375900268555,-77.93077087402344,95.80144318145771,143752902,1720699658
3.0,0,1.7837074995040894,21.313508987426758,5.7629313468933105,-0.09001621603965759,-0.002130561275407672,0.2045339047908783,50.09249496459961,23.291492462158203,-77.08736419677734,94.83782679764334,156752902,1720699658
3.0,0,-10.639994621276855,12.876213073730469,16.180261611938477,0.11478398740291595,0.06604740023612976,-0.007989604957401752,50.44157409667969,22.59099578857422,-77.76209259033203,95.40256040640406,168752902,1720699658
3.0,0,-5.746171951293945,11.79162311553955,20.63115119934082,-0.30813243985176086,-0.2101266235113144,-0.000532640318851918,51.13972473144531,23.291492462158203,-76.41263580322266,94.85070361952364,181752902,1720699658
3.0,0,1.71906316280365,-2.913787841796875,0.42138591408729553,-0.31665468215942383,-0.19974012672901154,-0.07536860555410385,51.6633415222168,23.816864013671875,-77.25604248046875,95.94185722838047,193752902,1720699658
3.0,0,4.989592552185059,-7.249752998352051,-1.8842655420303345,-0.0631178766489029,-0.12277359515428543,-0.008522245101630688,51.8378791809082,23.991989135742188,-77.08736419677734,95.94395749327103,206752902,1720699658
3.0,0,4.608908653259277,-4.642427921295166,5.0949387550354,0.17097754776477814,0.006125363986939192,-0.06285155564546585,50.965187072753906,22.76612091064453,-76.24395751953125,94.49279132779904,218752902,1720699658
3.0,0,4.194705486297607,-1.019945502281189,3.660790205001831,0.16431954503059387,-0.00878856610506773,-0.07909709215164185,50.965187072753906,22.76612091064453,-76.24395751953125,94.49279132779904,231752902,1720699658
