IMU,nth_pos,acc.x,acc.y,acc.z,gyr.x,gyr.y,gyr.z,mag.x,mag.y,mag.z,mag.norm,nsecs,secs
3.0,0,-0.016759667545557022,0.1221061497926712,10.276070594787598,0.053264033049345016,-0.008522245101630688,-0.0412796251475811,30.544204711914062,61.46852493286133,-76.75,102.96548207484442,540923290,1720697910
3.0,0,-0.019153906032443047,0.09816376864910126,10.158753395080566,0.05592723563313484,-0.010652806609869003,-0.042877547442913055,31.067819595336914,61.64365005493164,-77.93077087402344,104.10741594873447,553923290,1720697910
3.0,0,-0.03112509660422802,0.20111601054668427,10.10368537902832,0.05699251592159271,-0.007989604957401752,-0.04154594615101814,33.33681869506836,61.11827850341797,-77.08736419677734,103.87131060468917,565923290,1720697910
3.0,0,-0.03591357171535492,0.1221061497926712,10.113262176513672,0.056459877640008926,-0.007723285350948572,-0.04341018572449684,32.11505126953125,61.64365005493164,-77.93077087402344,104.42471526970535,578923290,1720697910
3.0,0,0.23942382633686066,-9.24415397644043,5.470834255218506,0.12463784217834473,0.2319648712873459,-0.34674885869026184,31.94051170349121,60.417781829833984,-77.08736419677734,103.01925241392924,591923290,1720697910
3.0,0,-22.2448673248291,5.841940879821777,11.305593490600586,-0.13289377093315125,0.1326274424791336,-0.35553741455078125,31.765974044799805,62.344146728515625,-76.24395751953125,103.48435049108473,603923290,1720697910
3.0,0,-39.22719955444336,-2.57859468460083,8.990365028381348,0.1075933501124382,0.570191502571106,-0.3611301779747009,33.68589401245117,61.46852493286133,-78.09944915771484,104.94114051018492,616923290,1720697910
3.0,0,9.550616264343262,-6.615280628204346,8.513911247253418,-0.16991227865219116,0.26498857140541077,-0.3645923137664795,33.68589401245117,61.11827850341797,-77.76209259033203,104.48505379558758,628923290,1720697910
3.0,0,-39.22719955444336,0.1795678734779358,8.954451560974121,0.012517048045992851,0.7816497087478638,-0.6104058623313904,33.68589401245117,61.11827850341797,-77.76209259033203,104.48505379558758,641923290,1720697910
3.0,0,15.01905632019043,-19.4005126953125,10.996736526489258,-0.29987651109695435,0.7827149629592896,-0.8223966360092163,33.68589401245117,61.11827850341797,-77.76209259033203,104.48505379558758,653923290,1720697910
3.0,0,10.620841026306152,1.757370948791504,8.264910697937012,-0.2301006317138672,0.509470522403717,-0.7028189301490784,33.68589401245117,61.11827850341797,-76.75,103.73401526326577,666923290,1720697910
3.0,0,-6.339942932128906,-8.846710205078125,14.624007225036621,-0.23063325881958008,0.7797854542732239,-0.8959010243415833,31.591434478759766,60.067535400390625,-78.09944915771484,103.4681182792141,678923290,1720697910
3.0,0,14.233746528625488,-0.04788476601243019,7.855495452880859,-0.3408898115158081,0.9310553073883057,-0.9952384829521179,34.38404846191406,61.81877517700195,-78.09944915771484,105.37242386770104,691923290,1720697910
3.0,0,9.861867904663086,-0.1316830962896347,4.252167224884033,-0.39175698161125183,0.7278530597686768,-1.0724713802337646,32.98773956298828,62.51926803588867,-76.41263580322266,104.09486417501479,703923290,1720697910
