IMU,nth_pos,acc.x,acc.y,acc.z,gyr.x,gyr.y,gyr.z,mag.x,mag.y,mag.z,mag.norm,nsecs,secs
1.0,0,-0.07900986075401306,0.08140409737825394,10.831533432006836,-0.014913929626345634,0.031425777822732925,0.002130561275407672,16.057525634765625,15.761160850524902,9.44615364074707,24.4026256675767,610035234,1720697285
1.0,0,-0.1125291958451271,0.05267323926091194,10.872236251831055,-0.013049688190221786,0.0287625789642334,0.0,16.057525634765625,15.761160850524902,9.44615364074707,24.4026256675767,622035234,1720697285
1.0,0,-0.10774072259664536,0.07422138750553131,10.783649444580078,-0.012517048045992851,0.029295219108462334,-0.000532640318851918,16.23206329345703,14.185044288635254,10.626923561096191,24.03386911437108,635035234,1720697285
1.0,0,0.4716649353504181,1.6089280843734741,12.488347053527832,0.1006690263748169,0.054062992334365845,-0.12463784217834473,15.882987022399902,15.586036682128906,9.952198028564453,24.37703964410268,647035234,1720697285
1.0,0,0.9936088919639587,-36.962249755859375,30.78032684326172,0.3121272325515747,0.06205260008573532,-0.9688727855682373,16.406600952148438,15.41091251373291,9.44615364074707,24.4111162774988,660035234,1720697285
1.0,0,11.219399452209473,4.096541881561279,25.61116600036621,1.4855338335037231,0.032491061836481094,-1.6139001846313477,15.359371185302734,15.060664176940918,10.458242416381836,23.918794348760716,672035234,1720697285
1.0,0,4.4772257804870605,-39.22719955444336,30.078813552856445,1.784345030784607,0.15419937670230865,-2.379570722579956,13.78852653503418,13.484548568725586,9.277472496032715,21.401588960268917,685035234,1720697285
1.0,0,6.141221046447754,8.717421531677246,24.488269805908203,2.482370138168335,0.11451767385005951,-2.979856491088867,15.010294914245605,11.20793628692627,7.421977996826172,20.14975301609918,698035234,1720697285
1.0,0,-0.7948870658874512,-39.22719955444336,25.139501571655273,3.001162052154541,0.279103547334671,-3.534334897994995,14.312141418457031,9.806943893432617,10.795604705810547,20.43425118459121,710035234,1720697285
1.0,0,-0.5075784921646118,24.0046329498291,4.290474891662598,3.3353939056396484,0.2921532392501831,-3.4714834690093994,13.090373992919922,5.779092311859131,8.940110206604004,16.872503362860197,723035234,1720697285
1.0,0,-6.344731330871582,-11.188275337219238,1.0845898389816284,2.8967645168304443,0.3688534200191498,-3.3479108810424805,12.043143272399902,6.479588031768799,8.602747917175293,16.156411503408062,735035234,1720697285
1.0,0,0.20351025462150574,23.999845504760742,-5.882643699645996,2.869866132736206,0.41439419984817505,-3.1359200477600098,11.694067001342773,2.9771080017089844,8.265384674072266,14.626378871618304,748035234,1720697285
