rpy.x,rpy.y,rpy.z
-0.005801163726893294,-0.011028731488794078,-2.597191403955168
-0.005828169904375151,-0.01104097065787513,-2.597216066926154
-0.005853942368187355,-0.011036551887302074,-2.5972153106271287
-0.005845181313113412,-0.011034168474426587,-2.5971842069544313
-0.005897052231986698,-0.011018891649910914,-2.5971877859233636
-0.005850358486747303,-0.011051068475448518,-2.597227468390986
-0.005822147744372463,-0.011056305218353513,-2.597230937936477
-0.005792812548019215,-0.011062201553176214,-2.5972189497817206
-0.005829195408550491,-0.01106217474069782,-2.5971958719403356
-0.005872256608728599,-0.011028655968036595,-2.5972025617393197
-0.005818897650186849,-0.011029987342246004,-2.5971479261329264
-0.005879621497646702,-0.01099931020163988,-2.597203044774953
-0.005851044185867253,-0.011069170364475335,-2.5972275925549195
-0.005844849995157898,-0.01103348594067714,-2.597203515701191
-0.0058935953942606725,-0.011008732490347947,-2.5971889422368526
-0.005872879919001302,-0.011020242629910842,-2.5971661118088267
-0.005856785382280473,-0.01100046943790927,-2.5971631214767323
-0.005847037594585453,-0.011039492336870951,-2.5971920661544914
-0.005824859746686287,-0.011061624354431357,-2.5971824800085783
-0.005895878560465084,-0.011019783207050465,-2.5971673234243307
-0.005845935315607667,-0.01101345714139184,-2.59718374471042
-0.0058620013758009645,-0.01101165345050481,-2.597182414983742
-0.005879288291602203,-0.010999173928774364,-2.5971930688145295
-0.005810461396786017,-0.011013313780750334,-2.597180546625715
-0.005803556380295505,-0.011008849515557041,-2.597174371454002
-0.005862900773808667,-0.011005539151516733,-2.5971884704491983
-0.005848619219338866,-0.011028230990318851,-2.597196785034727
-0.005858318581349437,-0.011038486396659235,-2.5971840649231
-0.005828894177385664,-0.011042814739055714,-2.5972052085621837
-0.0058343773759178316,-0.01104660641697773,-2.5971984048697063
-0.005886917543610663,-0.011024684711602834,-2.5971914852400206
-0.0058314836831956365,-0.010997149624336787,-2.597182727314908
-0.005834858647436475,-0.011019416956883746,-2.59718034199985
-0.005848708951681637,-0.011020593679662145,-2.597212541449468
-0.0058665385031277445,-0.011039082937675285,-2.5972047390296056
-0.005819406970545196,-0.01104193954451133,-2.5971925475419324
-0.005798340084645522,-0.011010384771308371,-2.5972047187772276
-0.005843193753995338,-0.010999831141133102,-2.5972025226609348
-0.005850810156148291,-0.01102974464539695,-2.5971813179955023
-0.0058390037146267325,-0.011007144275560552,-2.5971922094291964
-0.005862981559591525,-0.010981389274645996,-2.5971873033511748
-0.005847393539415637,-0.010981351561509561,-2.597111516842976
-0.005815161760031375,-0.010932530553926678,-2.595545612551869
-0.0058093026347483395,-0.011022030281737896,-2.588595461355657
-0.005509827292218386,-0.011370744616062842,-2.5777099935878005
-0.0052438218505747,-0.011441294491540337,-2.5674617420954626
-0.005349406603018816,-0.011399661695475407,-2.5578719948204913
-0.005598192975506271,-0.011458679359474333,-2.5477087322937795
-0.0054889312626153495,-0.011600412556955684,-2.5377796118610654
-0.005302247677878412,-0.011781420085686885,-2.5279368625361283
-0.0052345659593953965,-0.011931627097236155,-2.5178528360770867
-0.004976002809559027,-0.01209565819084329,-2.507927532087619
-0.004801036537586208,-0.012235180601760093,-2.4979671679936293
-0.004733521924213362,-0.01240431650918406,-2.487881111005006
-0.0046079089988485325,-0.012582115804773055,-2.4780302454900047
-0.004394216841938154,-0.012676043584542069,-2.468094009626133
-0.004271767890459041,-0.012883461067891658,-2.4581294468434294
-0.004203538656605328,-0.013001927677286796,-2.4481503905776028
-0.004173019393751395,-0.01315369199850684,-2.438223690772783
-0.00406221103280151,-0.013264858545261543,-2.428310265581935
-0.00383006091154281,-0.013404901948771131,-2.418345777656833
-0.003728091556854015,-0.013546306959662436,-2.4084705286164168
-0.003604563030884574,-0.013683154922605162,-2.39847445210359
-0.0035091892095259793,-0.01377508440346573,-2.3885573700608407
-0.0034259173989639896,-0.01393760145400948,-2.3788815689957943
-0.003300964478938033,-0.01401395370701767,-2.3690573949920513
-0.0032167457318793935,-0.014129852889294763,-2.3591891476252247
