IMU,nth_pos,acc.x,acc.y,acc.z,gyr.x,gyr.y,gyr.z,mag.x,mag.y,mag.z,mag.norm,nsecs,secs
3.0,0,0.014365429058670998,0.04309628903865814,10.1898775100708,0.0575251579284668,-0.009321206249296665,-0.0412796251475811,31.591434478759766,60.768028259277344,-78.09944915771484,103.87634932786474,29524271,1720698538
3.0,0,-0.059855956584215164,0.06703867018222809,10.21381950378418,0.058324117213487625,-0.009054886177182198,-0.0412796251475811,31.242359161376953,61.46852493286133,-78.43681335449219,104.4356177393408,42524271,1720698538
3.0,0,-0.014365429058670998,0.05746171623468399,10.271282196044922,0.0556609146296978,-0.00878856610506773,-0.04261122643947601,32.98773956298828,61.11827850341797,-77.42472839355469,104.01068933293644,54524271,1720698538
3.0,0,-0.016759667545557022,0.11971191316843033,10.187483787536621,0.05672619491815567,-0.010120166465640068,-0.04207858443260193,31.591434478759766,61.46852493286133,-78.09944915771484,104.28768982284559,67524271,1720698538
3.0,0,0.002394238254055381,0.08619257807731628,10.141992568969727,0.05273139104247093,-0.007989604957401752,-0.043942827731370926,30.893281936645508,61.46852493286133,-78.77417755126953,104.58558923254101,79524271,1720698538
3.0,0,-0.019153906032443047,0.16280819475650787,10.161147117614746,0.05779147893190384,-0.01145176775753498,-0.04101330414414406,33.33681869506836,60.768028259277344,-76.75,103.41498556412503,92524271,1720698538
3.0,0,-0.004788476508110762,0.12689462304115295,10.197060585021973,0.054062992334365845,-0.010652806609869003,-0.03914906829595566,31.94051170349121,61.11827850341797,-78.43681335449219,104.44124637474252,104524271,1720698538
3.0,0,0.050279002636671066,0.1221061497926712,10.149175643920898,0.05592723563313484,-0.009054886177182198,-0.04048066586256027,31.94051170349121,61.11827850341797,-78.43681335449219,104.44124637474252,117524271,1720698538
3.0,0,0.014365429058670998,0.10295224189758301,10.225790977478027,0.056193556636571884,-0.011718087829649448,-0.038882747292518616,32.46412658691406,61.293399810791016,-77.93077087402344,104.32643684338211,129524271,1720698538
3.0,0,-0.06464443355798721,0.033519335091114044,10.21142578125,0.0575251579284668,-0.012250727973878384,-0.04021434485912323,31.242359161376953,61.81877517700195,-76.75,103.38379210666045,142524271,1720698538
3.0,0,-0.04070204868912697,0.033519335091114044,10.192272186279297,0.059389397501945496,-0.0098538463935256,-0.04048066586256027,31.41689682006836,59.54216003417969,-77.25604248046875,102.47334447105099,154524271,1720698538
3.0,0,0.02154814451932907,0.09337528795003891,10.23058032989502,0.05805779621005058,-0.009054886177182198,-0.03515426442027092,31.41689682006836,60.943153381347656,-78.26813507080078,104.05282464847556,167524271,1720698538
