rpy.x,rpy.y,rpy.z
-0.005794963959887465,-0.011031975219019937,-2.5973249179453712
-0.005821932887803982,-0.011027453277631183,-2.597308858449355
-0.005856280263347944,-0.010993381772487015,-2.5973238139047665
-0.005830809914024995,-0.010989781882567471,-2.5973241389882205
-0.005848619809939435,-0.010994945629543314,-2.5972947770943042
-0.005832334020209366,-0.011005710435254864,-2.5973149125122457
-0.005800999925795839,-0.01099730784567491,-2.5973334401058725
-0.00581806678583035,-0.010999889301267636,-2.5973344667588742
-0.005844274560134361,-0.011005223664148304,-2.5973481521192006
-0.005874298132874201,-0.01101807519492922,-2.5973311586256527
-0.005857946053938427,-0.010984375554977104,-2.5972975281494053
-0.005846293095407857,-0.011000566891973878,-2.5973255742880808
-0.005861787011211518,-0.010994088774134214,-2.5973458730433214
-0.005854652358805928,-0.011026210429904712,-2.597327161053191
-0.005819994250675236,-0.01099634046978088,-2.597302608303769
-0.005848593710522179,-0.010983288374960556,-2.597334278649917
-0.005864746807899861,-0.010990770948030353,-2.597336069744702
-0.005790695708872456,-0.011024200257607168,-2.597312549275844
-0.005864347778357904,-0.010967168649632148,-2.597314257320155
-0.0058133716879094416,-0.010993630988575252,-2.5973379958058525
-0.005884110645767782,-0.010976697601442431,-2.5973384693332107
-0.005888174466052209,-0.010991625629941333,-2.597292288038486
-0.005879321004998741,-0.010977213196014309,-2.5973032392164916
-0.005782119337879668,-0.011025661318792904,-2.597309900268849
-0.005870067809323357,-0.01102297542315101,-2.597384108745207
-0.00586268720739271,-0.011003055434659556,-2.597355637563444
-0.00581468854025909,-0.010998280739315653,-2.597338933278399
-0.005833630340994005,-0.011005655127637529,-2.5973082644991647
-0.005857105461826393,-0.01098132521363214,-2.5972879035397307
-0.005849978061967039,-0.010977621474279131,-2.5972942982044565
-0.0058417907223358425,-0.010983476860479749,-2.5973480233182347
-0.005859030725885586,-0.010967656731359415,-2.597332396192618
-0.005865666085822328,-0.010990238050539777,-2.5973232853488986
-0.005814762354861899,-0.011009459000990283,-2.5973197999315953
-0.0058217328969146186,-0.011003577815210804,-2.5973034225358416
-0.005884537461998316,-0.010985104043332774,-2.597290474181878
-0.005808970255859194,-0.010986824558385086,-2.597328236585137
-0.0057766339314050735,-0.010981182452759995,-2.5973681221354963
-0.005834965384417848,-0.011030135398202986,-2.5972960278157937
-0.005864129547114945,-0.010993075833872178,-2.5973335512205473
-0.005837542775329962,-0.011023699818810729,-2.597324388222338
-0.005875242408077598,-0.010987756598059157,-2.5972892333821216
-0.0057726718039852725,-0.010947925359384804,-2.5977915022136275
-0.005740111292200283,-0.009529498219404037,-2.6068998867082867
-0.009566365813357052,-0.0032220106103880574,-2.640475887374006
-0.020942420349919014,0.006640486407651109,-2.690750380424973
-0.03219073819630167,0.01554266430116106,-2.744269929462059
-0.038870158808273464,0.022405464392320027,-2.7961984536863898
-0.04725439445441679,0.028373140791939082,-2.846470737245474
-0.059036299515363044,0.03330241915912818,-2.8961500828209634
-0.07102449593354358,0.03716116380841315,-2.945649018430864
-0.08267059547872548,0.03984629889457726,-2.9950778842539667
-0.0952293699654443,0.041220031681261746,-3.0448651648539276
-0.10852572571089428,0.04132807263923993,-3.0947352658840956
-0.12169944612422165,0.04028778826431752,3.1387728969231854
-0.13481557770128133,0.03794533238342661,3.08936566863095
-0.14825322627086246,0.03421131249393469,3.039970465675891
-0.16166692414547298,0.02919708298832956,2.9904077107965668
-0.1748192478050502,0.022973132064177636,2.9410263264082537
-0.18762476215204538,0.015367905549439764,2.8920492013040744
-0.20014950559988393,0.006454984705953265,2.843092200320105
-0.21233304765063618,-0.0038540076926200724,2.79411239064629
-0.22374858299917796,-0.01513343629353459,2.7453479160991257
-0.23439694633446856,-0.027713169816916555,2.696796304389816
-0.2447576406608988,-0.04163680926956502,2.648450844423701
