IMU,nth_pos,acc.x,acc.y,acc.z,gyr.x,gyr.y,gyr.z,mag.x,mag.y,mag.z,mag.norm,nsecs,secs
4.0,0,0.033519335091114044,0.1699909120798111,9.780463218688965,0.0663137212395668,0.013049688190221786,-0.006924324203282595,-40.84196472167969,18.2128963470459,-30.362638473510742,54.052432792135086,671018831,1720698885
4.0,0,0.03112509660422802,0.24181805551052094,9.763703346252441,0.0663137212395668,0.012250727973878384,-0.009321206249296665,-40.84196472167969,18.2128963470459,-30.362638473510742,54.052432792135086,684018831,1720698885
4.0,0,0.04070204868912697,0.1987217664718628,9.794828414916992,0.06471580266952515,0.014114969410002232,-0.007456964813172817,-40.66742706298828,18.73826789855957,-29.51923179626465,53.631589139268115,696018831,1720698885
4.0,0,0.03112509660422802,0.18196210265159607,9.792434692382812,0.06604740023612976,0.013582328334450722,-0.008522245101630688,-41.191043853759766,20.31438446044922,-30.02527618408203,54.871609414156104,709018831,1720698885
4.0,0,0.07900986075401306,0.1508370041847229,9.794828414916992,0.06897692382335663,0.011718087829649448,-0.006125363986939192,-41.016502380371094,18.73826789855957,-29.181869506835938,53.712732748121994,721018831,1720698885
4.0,0,0.15323124825954437,0.14844277501106262,9.873838424682617,0.06764532625675201,0.014647609554231167,-0.00719064474105835,-41.714656829833984,18.73826789855957,-30.53131866455078,54.98542259240489,734018831,1720698885
4.0,0,0.11013495922088623,0.14844277501106262,9.9169340133667,0.06604740023612976,0.012250727973878384,-0.005859043914824724,-41.714656829833984,18.73826789855957,-30.53131866455078,54.98542259240489,746018831,1720698885
4.0,0,0.014365429058670998,0.17717362940311432,9.823558807373047,0.0663137212395668,0.013049688190221786,-0.00825592502951622,-40.66742706298828,18.388019561767578,-30.19395637512207,53.885377319920416,759018831,1720698885
4.0,0,0.028730858117341995,0.26097196340560913,9.675116539001465,0.06791163980960846,0.013049688190221786,-0.00719064474105835,-40.14381408691406,18.913393020629883,-30.02527618408203,53.57946859504987,771018831,1720698885
4.0,0,0.1125291958451271,0.16759668290615082,9.804405212402344,0.06791163980960846,0.013582328334450722,-0.0037284824065864086,-40.492889404296875,18.913393020629883,-29.013187408447266,53.28372707927921,784018831,1720698885
4.0,0,0.06464443355798721,0.16759668290615082,9.871444702148438,0.06897692382335663,0.017044490203261375,-0.006125363986939192,-39.794734954833984,18.913393020629883,-29.687911987304688,53.129177330768506,796018831,1720698885
4.0,0,0.033519335091114044,0.15323124825954437,9.739761352539062,0.06684636324644089,0.015446570701897144,-0.006125363986939192,-41.54011917114258,18.56314468383789,-29.350549697875977,54.14449749395882,809018831,1720698885
4.0,0,0.12928886711597443,0.19632753729820251,9.85707950592041,0.06418316066265106,0.015712888911366463,-0.005592723377048969,-41.54011917114258,18.56314468383789,-29.350549697875977,54.14449749395882,821018831,1720698885
4.0,0,0.1125291958451271,0.20590448379516602,9.775674819946289,0.06764532625675201,0.012517048045992851,-0.005060083232820034,-40.84196472167969,19.613887786865234,-29.687911987304688,54.16772835008515,834018831,1720698885
4.0,0,0.1412600576877594,0.16759668290615082,9.804405212402344,0.06711268424987793,0.015180249698460102,-0.00825592502951622,-39.794734954833984,17.512399673461914,-29.687911987304688,52.64672060645852,846018831,1720698885
4.0,0,0.09816376864910126,0.18435634672641754,9.818770408630371,0.06764532625675201,0.011984407901763916,-0.002396881580352783,-40.31835174560547,16.987028121948242,-29.85659408569336,52.967393954168514,859018831,1720698885
4.0,0,0.03591357171535492,0.17717362940311432,9.80679988861084,0.0681779608130455,0.015446570701897144,-0.00825592502951622,-40.66742706298828,20.13926124572754,-29.51923179626465,54.1369976382948,871018831,1720698885
4.0,0,0.09098105132579803,0.22745263576507568,9.746943473815918,0.06471580266952515,0.011718087829649448,-0.007456964813172817,-42.0637321472168,18.388019561767578,-29.181869506835938,54.39722725903176,884018831,1720698885
4.0,0,0.023942383006215096,0.22026991844177246,9.794828414916992,0.06924324482679367,0.015712888911366463,-0.005060083232820034,-40.31835174560547,18.73826789855957,-28.507143020629883,52.814291385184774,896018831,1720698885
4.0,0,0.014365429058670998,0.1508370041847229,9.792434692382812,0.06737900525331497,0.00878856610506773,-0.007989604957401752,-41.016502380371094,19.789012908935547,-30.19395637512207,54.64095076965425,909018831,1720698885
4.0,0,0.08379834145307541,0.18196210265159607,9.773280143737793,0.06950956583023071,0.010919126681983471,-0.006391684524714947,-41.36558151245117,19.789012908935547,-27.83241844177246,53.641027973848296,921018831,1720698885
4.0,0,0.09098105132579803,0.2442122995853424,9.766098022460938,0.06871060281991959,0.010652806609869003,-0.006924324203282595,-39.62019729614258,19.438764572143555,-29.51923179626465,53.0943560815845,934018831,1720698885
4.0,0,0.12928886711597443,0.23224110901355743,9.89059829711914,0.06764532625675201,0.010919126681983471,-0.0034621621016412973,-39.62019729614258,19.438764572143555,-29.51923179626465,53.0943560815845,946018831,1720698885
4.0,0,0.16520243883132935,0.18675057590007782,9.821165084838867,0.06498212367296219,0.012783369049429893,-0.006658004131168127,-40.14381408691406,18.56314468383789,-29.687911987304688,53.26807926107124,959018831,1720698885
4.0,0,0.11731767654418945,0.20111601054668427,9.816376686096191,0.06791163980960846,0.010919126681983471,-0.00719064474105835,-42.936424255371094,19.263641357421875,-29.013187408447266,55.284622181781046,971018831,1720698885
4.0,0,0.09816376864910126,0.18675057590007782,9.833135604858398,0.06977588683366776,0.010919126681983471,-0.005592723377048969,-39.44565963745117,17.862648010253906,-30.362638473510742,52.88595345878702,984018831,1720698885
4.0,0,0.1221061497926712,0.1508370041847229,9.787646293640137,0.06711268424987793,0.014647609554231167,-0.004793763160705566,-40.492889404296875,16.811904907226562,-30.02527618408203,53.139735122116015,996018831,1720698885
4.0,0,0.13647158443927765,0.1891448199748993,9.84271240234375,0.06578107923269272,0.013316008262336254,-0.006391684524714947,-40.14381408691406,18.56314468383789,-29.687911987304688,53.26807926107124,9018831,1720698886
4.0,0,0.1316830962896347,0.16520243883132935,9.804405212402344,0.06684636324644089,0.011984407901763916,-0.006658004131168127,-40.14381408691406,18.56314468383789,-29.687911987304688,53.26807926107124,21018831,1720698886
4.0,0,0.04788476601243019,0.17477938532829285,9.787646293640137,0.06711268424987793,0.013316008262336254,-0.0098538463935256,-40.492889404296875,18.913393020629883,-29.013187408447266,53.28372707927921,34018831,1720698886
4.0,0,0.09337528795003891,0.19153906404972076,9.818770408630371,0.06711268424987793,0.015446570701897144,-0.007989604957401752,-41.54011917114258,19.613887786865234,-29.013187408447266,54.33278143502458,47018831,1720698886
4.0,0,0.09816376864910126,0.1987217664718628,9.749338150024414,0.06684636324644089,0.015446570701897144,-0.003994802478700876,-40.66742706298828,16.987028121948242,-29.181869506835938,52.858114384201535,59018831,1720698886
4.0,0,0.12928886711597443,0.1412600576877594,9.78525161743164,0.06950956583023071,0.015180249698460102,-0.004793763160705566,-40.492889404296875,18.56314468383789,-29.013187408447266,53.16041268142489,72018831,1720698886
4.0,0,0.06225019320845604,0.20351025462150574,9.787646293640137,0.06551475822925568,0.011185446754097939,-0.006391684524714947,-40.492889404296875,18.56314468383789,-29.013187408447266,53.16041268142489,84018831,1720698886
4.0,0,0.11971191316843033,0.1604139655828476,9.811588287353516,0.0644494816660881,0.012517048045992851,-0.006391684524714947,-39.96927261352539,18.388019561767578,-28.844507217407227,52.60862679516845,97018831,1720698886
4.0,0,0.02154814451932907,0.15801972150802612,9.847502708435059,0.06578107923269272,0.018908733502030373,-0.006391684524714947,-42.412811279296875,18.03777313232422,-29.181869506835938,54.55079585212713,109018831,1720698886
4.0,0,0.10295224189758301,0.21308720111846924,9.797223091125488,0.06604740023612976,0.0098538463935256,-0.007723285350948572,-41.714656829833984,18.73826789855957,-30.19395637512207,54.798816409223456,122018831,1720698886
4.0,0,0.10295224189758301,0.18435634672641754,9.778068542480469,0.06924324482679367,0.00825592502951622,-0.007989604957401752,-39.44565963745117,18.56314468383789,-28.338462829589844,51.99633525865826,134018831,1720698886
4.0,0,0.07422138750553131,0.23942382633686066,9.778068542480469,0.06844428181648254,0.014647609554231167,-0.006924324203282595,-41.88919448852539,18.2128963470459,-29.350549697875977,54.29428124409818,147018831,1720698886
4.0,0,0.055067479610443115,0.19153906404972076,9.825953483581543,0.06791163980960846,0.015979209914803505,-0.010652806609869003,-40.66742706298828,17.337276458740234,-30.868682861328125,53.91935052023079,159018831,1720698886
4.0,0,0.059855956584215164,0.14604853093624115,9.845107078552246,0.06578107923269272,0.011718087829649448,-0.004793763160705566,-41.54011917114258,18.913393020629883,-29.350549697875977,54.26557567991909,172018831,1720698886
4.0,0,0.08858681470155716,0.14604853093624115,9.794828414916992,0.06897692382335663,0.0143812894821167,-0.0031958422623574734,-40.84196472167969,18.2128963470459,-29.350549697875977,53.49047058348481,184018831,1720698886
4.0,0,0.09098105132579803,0.16520243883132935,9.778068542480469,0.06950956583023071,0.011185446754097939,-0.0031958422623574734,-40.14381408691406,17.862648010253906,-29.350549697875977,52.83989752971173,197018831,1720698886
4.0,0,0.08858681470155716,0.23942382633686066,9.725396156311035,0.06950956583023071,0.0143812894821167,-0.006391684524714947,-40.84196472167969,18.56314468383789,-30.02527618408203,53.98308654393921,209018831,1720698886
4.0,0,0.11013495922088623,0.22745263576507568,9.758914947509766,0.0681779608130455,0.017044490203261375,-0.00825592502951622,-40.84196472167969,18.56314468383789,-30.02527618408203,53.98308654393921,222018831,1720698886
4.0,0,0.059855956584215164,0.16520243883132935,9.876233100891113,0.06871060281991959,0.014913929626345634,-0.009321206249296665,-40.31835174560547,18.03777313232422,-29.181869506835938,52.93875947705581,234018831,1720698886
4.0,0,0.050279002636671066,0.16280819475650787,9.845107078552246,0.06791163980960846,0.010919126681983471,-0.00825592502951622,-41.36558151245117,18.73826789855957,-29.51923179626465,54.162893788488,247018831,1720698886
4.0,0,0.15801972150802612,0.1604139655828476,9.797223091125488,0.06418316066265106,0.01145176775753498,-0.006658004131168127,-41.191043853759766,18.2128963470459,-30.362638473510742,54.316677937662135,259018831,1720698886
4.0,0,0.059855956584215164,0.20111601054668427,9.75412654876709,0.06471580266952515,0.015979209914803505,-0.009321206249296665,-41.191043853759766,18.913393020629883,-30.02527618408203,54.36851790554507,272018831,1720698886
4.0,0,0.033519335091114044,0.17717362940311432,9.780463218688965,0.06658004224300385,0.014913929626345634,-0.006658004131168127,-41.191043853759766,18.913393020629883,-30.02527618408203,54.36851790554507,284018831,1720698886
4.0,0,0.0,0.19153906404972076,9.823558807373047,0.06977588683366776,0.01384864840656519,-0.007989604957401752,-40.66742706298828,19.088516235351562,-29.51923179626465,53.75496369482872,297018831,1720698886
4.0,0,0.09337528795003891,0.18435634672641754,9.742155075073242,0.06897692382335663,0.014114969410002232,-0.001065280637703836,-39.62019729614258,19.088516235351562,-30.19395637512207,53.346100958133,309018831,1720698886
4.0,0,0.1316830962896347,0.2250583916902542,9.742155075073242,0.06578107923269272,0.0143812894821167,-0.010120166465640068,-40.66742706298828,18.03777313232422,-29.51923179626465,53.39087870917907,322018831,1720698886
4.0,0,0.1316830962896347,0.2250583916902542,9.742155075073242,0.06578107923269272,0.0143812894821167,-0.010120166465640068,-40.14381408691406,17.162153244018555,-30.02527618408203,52.9866258913162,334018831,1720698886
4.0,0,0.028730858117341995,0.23224110901355743,9.758914947509766,0.06498212367296219,0.01651185005903244,-0.005326403304934502,-40.66742706298828,19.088516235351562,-29.51923179626465,53.75496369482872,347018831,1720698886
4.0,0,0.050279002636671066,0.1699909120798111,9.773280143737793,0.06950956583023071,0.008522245101630688,-0.00825592502951622,-40.66742706298828,19.088516235351562,-29.51923179626465,53.75496369482872,359018831,1720698886
4.0,0,0.11971191316843033,0.22984686493873596,9.70384693145752,0.06764532625675201,0.011718087829649448,-0.005060083232820034,-39.96927261352539,18.388019561767578,-29.85659408569336,53.170275785029716,372018831,1720698886
4.0,0,0.217875674366951,0.16759668290615082,9.737366676330566,0.06977588683366776,0.011185446754097939,-0.0034621621016412973,-40.492889404296875,18.56314468383789,-28.338462829589844,52.79519777788281,384018831,1720698886
4.0,0,0.11731767654418945,0.18196210265159607,9.756521224975586,0.06391683965921402,0.010120166465640068,-0.007989604957401752,-40.14381408691406,17.862648010253906,-29.013187408447266,52.65325295725451,397018831,1720698886
4.0,0,0.09098105132579803,0.2082987278699875,9.811588287353516,0.06365051865577698,0.015180249698460102,-0.007989604957401752,-40.66742706298828,18.03777313232422,-28.844507217407227,53.02081176398308,409018831,1720698886
4.0,0,0.02154814451932907,0.14844277501106262,9.813982009887695,0.06737900525331497,0.014114969410002232,-0.006658004131168127,-40.66742706298828,18.03777313232422,-28.844507217407227,53.02081176398308,422018831,1720698886
4.0,0,-0.04309628903865814,0.22745263576507568,9.739761352539062,0.06871060281991959,0.012517048045992851,-0.010919126681983471,-40.84196472167969,18.913393020629883,-30.02527618408203,54.10452594571126,434018831,1720698886
4.0,0,0.08858681470155716,0.2082987278699875,9.737366676330566,0.0663137212395668,0.015712888911366463,-0.004261122550815344,-40.31835174560547,18.388019561767578,-29.51923179626465,53.24541103914887,447018831,1720698886
4.0,0,0.1795678734779358,0.20351025462150574,9.782856941223145,0.06498212367296219,0.014114969410002232,-0.005060083232820034,-41.191043853759766,19.263641357421875,-28.675825119018555,53.75958443260392,459018831,1720698886
4.0,0,0.05746171623468399,0.2442122995853424,9.825953483581543,0.06737900525331497,0.0143812894821167,-0.002396881580352783,-41.36558151245117,18.73826789855957,-29.85659408569336,54.347495140984094,472018831,1720698886
4.0,0,0.02154814451932907,0.21069295704364777,9.80919361114502,0.06977588683366776,0.013582328334450722,-0.00719064474105835,-41.36558151245117,18.73826789855957,-29.85659408569336,54.347495140984094,484018831,1720698886
4.0,0,0.07900986075401306,0.18675057590007782,9.768491744995117,0.06684636324644089,0.015712888911366463,-0.006125363986939192,-42.23827362060547,18.2128963470459,-29.013187408447266,54.38332828537673,497018831,1720698886
4.0,0,0.14365428686141968,0.17717362940311432,9.873838424682617,0.07084116339683533,0.015712888911366463,-0.005859043914824724,-39.62019729614258,18.388019561767578,-29.51923179626465,52.71872857942244,510018831,1720698886
