IMU,nth_pos,acc.x,acc.y,acc.z,gyr.x,gyr.y,gyr.z,mag.x,mag.y,mag.z,mag.norm,nsecs,secs
2.0,0,-0.09576953202486038,0.15323124825954437,9.792434692382812,-0.06764532625675201,0.015180249698460102,-0.005859043914824724,-12.043143272399902,6.829836368560791,35.591758728027344,38.18975325993842,300950305,1720698433
2.0,0,-0.07422138750553131,0.11013495922088623,9.902568817138672,-0.06924324482679367,0.014647609554231167,-0.007456964813172817,-10.472298622131348,7.355208396911621,36.77252960205078,38.9356785266007,312950305,1720698433
2.0,0,-0.12928886711597443,0.11971191316843033,9.876233100891113,-0.0644494816660881,0.014647609554231167,-0.007989604957401752,-10.9959135055542,6.129340171813965,34.91703414916992,37.11708768933441,325950305,1720698433
2.0,0,-0.10295224189758301,0.14365428686141968,9.739761352539062,-0.06871060281991959,0.012517048045992851,-0.005326403304934502,-9.948683738708496,6.479588031768799,37.27857208251953,39.123564583328665,337950305,1720698433
2.0,0,-0.050279002636671066,0.12928886711597443,9.773280143737793,-0.0700422003865242,0.015979209914803505,-0.006125363986939192,-10.9959135055542,6.829836368560791,36.266483306884766,38.50733164076026,350950305,1720698433
2.0,0,-0.07182714343070984,0.1508370041847229,9.790040016174316,-0.06737900525331497,0.013582328334450722,-0.0098538463935256,-10.64683723449707,6.829836368560791,35.591758728027344,37.77267659662603,362950305,1720698433
2.0,0,-0.11731767654418945,0.12450038641691208,9.847502708435059,-0.06418316066265106,0.012517048045992851,-0.006924324203282595,-10.9959135055542,8.230828285217285,35.92912292480469,38.46502986126604,375950305,1720698433
2.0,0,-0.16520243883132935,0.1412600576877594,9.849896430969238,-0.06977588683366776,0.016245530918240547,-0.004793763160705566,-11.344990730285645,6.829836368560791,36.266483306884766,38.60846139047934,387950305,1720698433
2.0,0,-0.059855956584215164,0.17717362940311432,9.852291107177734,-0.06471580266952515,0.01757713221013546,-0.004261122550815344,-10.123222351074219,5.954216003417969,36.09780502319336,37.96029302412102,400950305,1720698433
2.0,0,-0.08140409737825394,0.11731767654418945,9.813982009887695,-0.07084116339683533,0.012250727973878384,-0.004527443088591099,-10.472298622131348,6.304464340209961,36.09780502319336,38.11124291518917,412950305,1720698433
