pos.x,pos.y,pos.z,orient.x,orient.y,orient.z,orient.w,n_secs_ee
0.2616630139735399,-0.5597441392402336,0.6467996514433314,0.0060203056713307055,-0.0013745123400619862,0.9631676031025085,-0.2688308668460887,1720697455726407750
0.261620638244219,-0.5597662343565859,0.6467853356670494,0.005944297515707735,-0.0012918932498457505,0.9632273839173127,-0.26861869482723244,1720697455751407756
0.2600380292534178,-0.5603642477014408,0.6464010343584492,0.0039056925651259587,0.0014253593887810561,0.9651400509371889,-0.2617009667409728,1720697455776408282
0.2549867652421208,-0.5630257019673315,0.6442907476578407,-0.0020987678372456657,0.008208982313257613,0.9705913841557574,-0.24058381654957006,1720697455801381074
0.24640795455563072,-0.567995738650392,0.6398141756634083,-0.012396769741000823,0.018419750610819383,0.9785739564119211,-0.20469500413967917,1720697455826407488
0.23649515657228695,-0.5734931671255052,0.6343323017647857,-0.024950569976037916,0.029492950186964385,0.9858797828001642,-0.16293768383354781,1720697455851417734
0.22690336352581988,-0.5777495981033117,0.6297613113103904,-0.037748245139056474,0.04044631292278862,0.990896450376622,-0.12273300448894865,1720697455876408816
0.2178179013895868,-0.5810664502564689,0.6258500253461627,-0.050412559520272016,0.050489055161398774,0.9938279630606609,-0.08494356355970578,1720697455901419202
0.2087814089967987,-0.5845772211427778,0.6212527413686411,-0.06323391085485744,0.05892803586943663,0.9950851543637473,-0.048316608650105536,1720697455926408229
0.19972312662743438,-0.5880668477284956,0.6163623882688362,-0.07624495693688704,0.06647568006039248,0.9947963212002613,-0.012164284961611031,1720697455951419821
0.19055611685877466,-0.5911025019822589,0.6116730285286072,-0.08968701543816758,0.07376817097733979,0.9929494539274173,0.023788193661893393,1720697455976403728
0.18131750960501086,-0.5938997514255023,0.6068785481081773,-0.10356040783740185,0.08025551792479536,0.9896062714163936,0.05927665092190143,1720697456001408869
0.1719113078640209,-0.5966205037911522,0.6017046741310917,-0.1178455104388147,0.0860010682049115,0.984733294027439,0.09495573479731956,1720697456026869210
0.1627720925264055,-0.5989500595563655,0.5967103452478648,-0.13194565785513257,0.09094780194861124,0.9786329695228637,0.12882682817159627,1720697456051417036
0.15344985572604578,-0.6010413353992712,0.5915865425198372,-0.1466185524745979,0.09537026405681127,0.9710468563613536,0.1627129852062225,1720697456076406672
0.1441462686140066,-0.6029067856237922,0.5863658924321152,-0.16148503030149114,0.09902299317383087,0.9621460645867086,0.19593872055245043,1720697456101406871
0.13476454590832088,-0.6045734455785423,0.5810460241626537,-0.17658131984296216,0.10199984328209255,0.9519528305073537,0.22847511449167435,1720697456126408063
0.1253858061532242,-0.6059168928990217,0.5757209794809824,-0.1917834306545291,0.1043303753591368,0.9405324299993452,0.2602557139110075,1720697456151407709
0.11597069452070094,-0.6070622048846461,0.570316747865189,-0.2071476898341504,0.1057904390615717,0.927927129325139,0.29128930681015613,1720697456176408776
0.10660023802918195,-0.6080286997080224,0.5647790471616237,-0.22252771628492415,0.10636915394095482,0.9142418859603837,0.3214479623990526,1720697456201416392
0.09723619479406898,-0.6087777768345071,0.5591449778223222,-0.2379374620153851,0.10637318140117966,0.8995633904400566,0.3505085120624878,1720697456226407264
0.08783059972410967,-0.6092966873412421,0.5534353866647665,-0.2533643147279682,0.10572241554524302,0.8838572806433058,0.3787157275946255,1720697456251415111
0.07850994406435186,-0.6096145356313158,0.5476375325978244,-0.26869585473460283,0.10433733482853888,0.8671929866882696,0.40606967634631047,1720697456276408157
0.06917199012468456,-0.6097253405632249,0.54178446983507,-0.28416818277134187,0.10213416297568288,0.8496120252678117,0.43240775105682044,1720697456301408663
0.05984369765447317,-0.6096026907794264,0.5358974483207981,-0.299531685597551,0.09924796712379857,0.8312163845033081,0.4577225496718858,1720697456326408137
