rpy.x,rpy.y,rpy.z
-0.005885040393409004,-0.010858317449274886,-2.5971920416678227
-0.005682632183057867,-0.010757574419549797,-2.5976342996987647
0.0007071201548336521,-0.008285211291514008,-2.6120225544755034
0.016945805310720312,0.0001241953708441173,-2.6556392269152296
0.04114264695631344,0.016722229506148777,-2.7288412621962492
0.06638452530386862,0.03959584481896069,-2.812696189885145
0.08973130300798421,0.06492661559150792,-2.8922108149083687
0.10959869645928073,0.09175407130940426,-2.9660282858738283
0.12460995563060077,0.12044283524573617,-3.037035387143941
0.13607034305973256,0.1506483260921206,-3.1068534465098363
0.14514364562778764,0.18263255132203637,3.1070017346181973
0.1506263964429271,0.21616208620004929,3.0383113189437583
0.15234190242481824,0.25105433993210025,2.9685921416232897
0.1506597164470608,0.2855505763176384,2.9015167273560962
0.14543195888115107,0.3212816923253744,2.8331543042982577
0.1362568402286307,0.3570899617338153,2.7644185933158476
0.12317933368969036,0.3928285326281309,2.695029896731195
0.10618699455677211,0.42801119633898066,2.6247788170848034
0.0846282057150044,0.4623662760613566,2.553179592120381
0.05848964505019396,0.49527385083597925,2.4801843229035128
0.02843748981028091,0.5266603701289575,2.4061674044329586
-0.005909848674935479,0.5561887790985345,2.330275277668944
-0.044652255707058594,0.5832730459189911,2.252320686548367
-0.0880802336253156,0.6079580881418752,2.1723860280261387
-0.13553187283707316,0.6295824993751191,2.0906917902656503
-0.18667420116548397,0.6478792231130831,2.0075367868954346
-0.2414366305594206,0.6625580213206692,1.9228962217569951
-0.29931157122591945,0.672745063977525,1.8373290791714758
-0.35943799118593894,0.6788421633160906,1.751577553765812
-0.42081292911793877,0.6805364489196265,1.6663049999101605
-0.4828401801015015,0.6779726579917291,1.5823390131807553
-0.5448451564742639,0.6708734885633233,1.500275756194879
-0.6058950366585284,0.6592444430319047,1.4206336043766157
-0.6655677045604815,0.6435934449812738,1.3442809483067304
-0.7230172099669313,0.6240830821600514,1.2715196031196174
-0.7780671867966702,0.6009916234062725,1.2031142531276358
-0.8302850972140715,0.5744530529051034,1.1390009775228738
-0.8795340887348339,0.5447448267910913,1.0791144609795549
-0.9248111025778886,0.5130129385849104,1.0249734361652905
-0.9576407683937582,0.486145588532,0.9855228302552563
-0.9720377456121384,0.47468106751362027,0.9694888374302465
-0.9718618189323577,0.4758544665178932,0.9705663304089324
-0.9656452548651728,0.4807923780389374,0.9777399355456218
-0.961642798540761,0.48340391715132525,0.981979687398914
-0.9601746554890371,0.4840716989338931,0.9832547907771708
-0.9599002849618744,0.48410814732547136,0.9835421182157073
-0.9550962911546886,0.47687643708707583,0.9856096855713382
-0.9398674507116918,0.4545046009562707,0.9930437534613936
-0.9133725183746053,0.4161098793006715,1.0059348889786421
-0.8787242349668972,0.3663298026878971,1.0212300852716494
-0.8414911669147653,0.3144573315511251,1.035921813203695
-0.8033264717283255,0.26276086138095284,1.0487587057502692
-0.7646976902554101,0.2131731309698746,1.0608371886252699
-0.7255681298661647,0.16515136269176775,1.0723967429046868
-0.687254863983516,0.12060822447624979,1.082231901025536
-0.6494160484862247,0.07809187607195896,1.0907900318977353
-0.6105021176861041,0.03627471208677566,1.0985405418758054
-0.5700941037506051,-0.004150818707761971,1.1058795744667818
-0.5283089157325631,-0.04382912411499721,1.1123195434268158
-0.48512105272417616,-0.08325487146557563,1.1176872349754876
-0.4409094670565112,-0.12099862626528508,1.1224084949760247
-0.3953218457138314,-0.15767190012037524,1.1260843015713744
-0.3482582832953164,-0.1932943007426503,1.1287350848234183
-0.3000203469943851,-0.2276806553948893,1.1305929924300193
-0.25084902988897784,-0.26007770785947065,1.1315718049015508
-0.2000209100790617,-0.2911377691844737,1.1317265482093364
-0.14773210212416849,-0.32121933690130683,1.1309152622920067
-0.09421272675574764,-0.3497570129607727,1.1294377690066546
-0.03948599258086842,-0.37649605719757845,1.127110426799578
0.015629566909464623,-0.4008334045499243,1.124413812800165
0.07224357300759124,-0.42418309353013245,1.120855222097203
0.1311685677331868,-0.4470764986366068,1.1164389192044306
0.19039857264922286,-0.4678687153191565,1.1118411931631107
0.2509148759114941,-0.4871456032035916,1.106833540840392
0.31244779486441177,-0.5049414030432867,1.101408228668484
0.37453029665530413,-0.5211948663359841,1.0958681629148554
0.4374403180499014,-0.5360517625506783,1.090375658265629
0.5011824958943456,-0.5497156707740853,1.0847610519704056
0.5652487113087191,-0.5618733552920145,1.0793639741928243
0.6290224627301726,-0.57251113480867,1.0747136353838207
0.6939471519966963,-0.5825395034480766,1.069840284749591
0.751009916714657,-0.5901049922527934,1.06604927352013
0.7862339812387742,-0.5944147656642401,1.0634320454654256
0.7999040344087599,-0.5965364933638078,1.0612426738070884
0.7918131921902076,-0.5957841404050221,1.0613668822206888
0.7766515333300588,-0.5939600708249667,1.0620915169768375
0.7695792137507966,-0.5930639767927834,1.062973330723174
0.7662783864593851,-0.5918987873163939,1.064697423624221
0.7658391636078788,-0.5916313833052111,1.064988484389944
0.7668508939768378,-0.5919181438949142,1.0644408573869424
0.7674025400420704,-0.586385379432898,1.0638226724656126
0.7692092057120645,-0.5634804970018733,1.060124185375891
0.7744631528824493,-0.5261461322720555,1.0518173156460398
0.7806202476607406,-0.4832032053882977,1.0432132624089934
0.7856123994030905,-0.43889570382737897,1.0353629843708614
0.7904060856196622,-0.3952644718922862,1.0271353618768122
0.795422763128888,-0.35219799576628696,1.0181313520578885
0.8002043003358361,-0.30899329914266443,1.0088000493913314
0.8048002344485667,-0.26506059028099893,0.9991149431612152
0.8092622139105516,-0.2209620993604394,0.989250496389812
0.8138515146600903,-0.17687042989221644,0.9790525355921826
0.8183077970692914,-0.1321589057032183,0.9686515495413299
0.8224759375616887,-0.0870112493166604,0.9581890205310318
0.8268329658302167,-0.041780443207574756,0.9474240627912962
0.8311647879492357,0.0038040136473427868,0.9362501958317674
0.8349521956179643,0.04989962964943935,0.9250459802682559
0.8391241719838556,0.09606516837320556,0.9136666920385716
0.843060953012484,0.14270493079244598,0.9022150866571202
0.8470275963966892,0.19025483645907953,0.8904628308777098
0.8506689446719097,0.23649762277152617,0.8787536442347421
0.8545307726511969,0.28357121466207186,0.8669300870831834
0.8582547302912831,0.3310539108919611,0.8548572573873121
0.8618799589028909,0.37863658656655585,0.8427836417879996
0.8656657416928396,0.4266367810683612,0.8305868307172379
0.8694568447786277,0.4747030534752368,0.8184276231793958
0.8731315344326132,0.5230153759168068,0.8063244387305452
0.877409382452565,0.571303546728281,0.7945601067574488
0.8817093069014671,0.6198278375340428,0.7827191833868952
0.8857561636354847,0.6689383134618255,0.7708702165958308
0.8903893582442515,0.7180658118106735,0.7595120935833505
0.8952627534736897,0.7670616001561732,0.7484094747208501
0.9003986057628668,0.8160940997912992,0.7375662820901534
0.9059510394311984,0.8654107711430425,0.7271575358010649
0.912256187367416,0.9147478144224523,0.7174071049667542
0.9192584013636003,0.964241814324976,0.70848504375837
0.9273178232130745,1.0139115844150213,0.7006058686892117
0.9369828127632527,1.0634968284898711,0.6944256482042344
0.9463508480536799,1.1032410096154177,0.6903669022119597
0.950121511485936,1.1195056392072313,0.689324239536142
0.9486148435031022,1.1214565671502372,0.688471119207253
0.9486791424345649,1.1175362500246346,0.6891675690924397
0.948151191716482,1.1148862479690584,0.6885531065752659
0.948249970443853,1.1136506572623477,0.6891796791738216
0.9478784731381273,1.113676813098089,0.6887269424452886
0.948123246929166,1.1135002091275445,0.6889505750912336
0.9479952990300367,1.113322264985518,0.6889600219753111
0.9479484143330491,1.1131191753170309,0.6889386460598279
0.9484158233006672,1.1126930343925743,0.6894099494647821
0.9483402666405837,1.1125898272770038,0.689484551786618
0.9481891155950878,1.1126391303935723,0.6893485619862031
0.9480964871320482,1.112683938459793,0.6894265685835204
0.948075598402116,1.1126657713888986,0.6895687909583557
0.948053760062771,1.1126488023288907,0.689517839851657
0.9480451298128453,1.112623731160478,0.6895312712464983
0.9479258753083363,1.112645121312212,0.689409433040726
0.947792208872466,1.1126627136409657,0.689274980971022
0.9478195231361194,1.1126262640977411,0.6892997342693215
0.9477760352222038,1.1126264498715397,0.6892243014948227
0.9477159506548745,1.1126628591962324,0.6891773698283102
0.9477235488483989,1.1126190004025989,0.689203854977224
0.9476555055369784,1.1126421813896226,0.6891220952380395
0.9476173454653052,1.1126163960058708,0.6891112223039042
0.9365686063049881,1.1132516789884386,0.6815125091080935
0.8823597821323735,1.1128489415322986,0.6523169625065548
0.7800358310941637,1.1080217635635445,0.6035668980317125
0.639353369759176,1.0919845985275571,0.5402461639838604
0.49813392692660674,1.067743992673059,0.48134742810188724
0.38336388683355543,1.0365904012389309,0.44001033504726655
0.288893183622382,1.0015477301365285,0.4156625812159327
0.20900474655209444,0.9626035933512355,0.40642335773189714
0.1380341326506297,0.9198456948844891,0.4085630145475889
0.0739246232268941,0.8741282665782656,0.4190265427721487
0.018110156863641952,0.8259486972034601,0.4388127740105221
-0.030967174329536898,0.776040651171354,0.46648765621736404
-0.07445459793554522,0.7245263220989917,0.5009738726273196
-0.11323639381831964,0.6718653134738908,0.5412467806785035
-0.14785759053246644,0.6184924039649045,0.5866185443520522
